timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1723283070665,449,HTTP Request,200,OK,Thread Group 1-8,text,false,,1216,119,10,10,https://www.boredapi.com,449,0,300
1723283071114,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283070673,462,HTTP Request,200,OK,Thread Group 1-1,text,false,,1216,119,10,10,https://www.boredapi.com,462,0,308
1723283071135,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283070729,454,HTTP Request,200,OK,Thread Group 1-6,text,false,,1216,119,10,10,https://www.boredapi.com,454,0,304
1723283071183,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283070726,459,HTTP Request,200,OK,Thread Group 1-5,text,false,,1216,119,10,10,https://www.boredapi.com,459,0,307
1723283071185,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283070739,455,HTTP Request,200,OK,Thread Group 1-7,text,false,,1216,119,10,10,https://www.boredapi.com,455,0,303
1723283071194,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283070754,462,HTTP Request,200,OK,Thread Group 1-4,text,false,,1216,119,10,10,https://www.boredapi.com,462,0,310
1723283071216,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283070803,451,HTTP Request,200,OK,Thread Group 1-10,text,false,,1216,119,10,10,https://www.boredapi.com,451,0,302
1723283071254,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071046,451,HTTP Request,200,OK,Thread Group 1-9,text,false,,1216,119,10,10,https://www.boredapi.com,451,0,302
1723283071497,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071046,487,HTTP Request,200,OK,Thread Group 1-2,text,false,,1216,119,10,10,https://www.boredapi.com,487,0,325
1723283071533,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071114,447,HTTP Request,200,OK,Thread Group 1-8,text,false,,1216,119,10,10,https://www.boredapi.com,447,0,299
1723283071561,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071113,475,HTTP Request,200,OK,Thread Group 1-3,text,false,,1216,119,10,10,https://www.boredapi.com,475,0,319
1723283071589,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071136,481,HTTP Request,200,OK,Thread Group 1-1,text,false,,1216,119,10,10,https://www.boredapi.com,481,0,318
1723283071617,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071194,446,HTTP Request,200,OK,Thread Group 1-7,text,false,,1216,119,10,10,https://www.boredapi.com,446,0,298
1723283071640,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071185,458,HTTP Request,200,OK,Thread Group 1-5,text,false,,1216,119,10,10,https://www.boredapi.com,458,0,307
1723283071643,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071184,474,HTTP Request,200,OK,Thread Group 1-6,text,false,,1216,119,10,10,https://www.boredapi.com,474,0,317
1723283071658,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071216,457,HTTP Request,200,OK,Thread Group 1-4,text,false,,1216,119,10,10,https://www.boredapi.com,457,0,305
1723283071673,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071258,462,HTTP Request,200,OK,Thread Group 1-10,text,false,,1216,119,10,10,https://www.boredapi.com,462,0,309
1723283071720,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071497,457,HTTP Request,200,OK,Thread Group 1-9,text,false,,1216,119,10,10,https://www.boredapi.com,457,0,299
1723283071955,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071533,468,HTTP Request,200,OK,Thread Group 1-2,text,false,,1216,119,10,10,https://www.boredapi.com,468,0,315
1723283072001,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071561,459,HTTP Request,200,OK,Thread Group 1-8,text,false,,1216,119,10,10,https://www.boredapi.com,459,0,307
1723283072020,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071589,456,HTTP Request,200,OK,Thread Group 1-3,text,false,,1216,119,10,10,https://www.boredapi.com,456,0,305
1723283072045,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071618,446,HTTP Request,200,OK,Thread Group 1-1,text,false,,1216,119,10,10,https://www.boredapi.com,446,0,298
1723283072064,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071659,500,HTTP Request,200,OK,Thread Group 1-6,text,false,,1216,119,10,10,https://www.boredapi.com,500,0,349
1723283072160,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071673,494,HTTP Request,200,OK,Thread Group 1-4,text,false,,1216,119,10,10,https://www.boredapi.com,494,0,344
1723283072167,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071643,535,HTTP Request,200,OK,Thread Group 1-5,text,false,,1216,119,10,10,https://www.boredapi.com,534,0,380
1723283071720,458,HTTP Request,200,OK,Thread Group 1-10,text,false,,1216,119,10,10,https://www.boredapi.com,458,0,307
1723283072178,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072178,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071640,561,HTTP Request,200,OK,Thread Group 1-7,text,false,,1216,119,10,10,https://www.boredapi.com,561,0,402
1723283072201,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283071955,451,HTTP Request,200,OK,Thread Group 1-9,text,false,,1216,119,10,10,https://www.boredapi.com,451,0,300
1723283072406,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072002,443,HTTP Request,200,OK,Thread Group 1-2,text,false,,1216,119,10,10,https://www.boredapi.com,443,0,296
1723283072445,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072020,450,HTTP Request,200,OK,Thread Group 1-8,text,false,,1216,119,10,10,https://www.boredapi.com,450,0,302
1723283072470,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072045,449,HTTP Request,200,OK,Thread Group 1-3,text,false,,1216,119,10,10,https://www.boredapi.com,449,0,301
1723283072494,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072064,485,HTTP Request,200,OK,Thread Group 1-1,text,false,,1216,119,10,10,https://www.boredapi.com,485,0,322
1723283072549,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072167,449,HTTP Request,200,OK,Thread Group 1-4,text,false,,1216,119,10,10,https://www.boredapi.com,449,0,300
1723283072616,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072178,443,HTTP Request,200,OK,Thread Group 1-10,text,false,,1216,119,10,10,https://www.boredapi.com,443,0,296
1723283072621,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072160,475,HTTP Request,200,OK,Thread Group 1-6,text,false,,1216,119,10,10,https://www.boredapi.com,475,0,318
1723283072635,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072178,479,HTTP Request,200,OK,Thread Group 1-5,text,false,,1216,119,10,10,https://www.boredapi.com,479,0,319
1723283072657,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072201,478,HTTP Request,200,OK,Thread Group 1-7,text,false,,1216,119,10,10,https://www.boredapi.com,478,0,320
1723283072679,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072406,444,HTTP Request,200,OK,Thread Group 1-9,text,false,,1220,119,10,10,https://www.boredapi.com,444,0,296
1723283072850,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072471,452,HTTP Request,200,OK,Thread Group 1-8,text,false,,1220,119,10,10,https://www.boredapi.com,452,0,303
1723283072446,477,HTTP Request,200,OK,Thread Group 1-2,text,false,,1220,119,10,10,https://www.boredapi.com,477,0,318
1723283072924,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072924,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072495,446,HTTP Request,200,OK,Thread Group 1-3,text,false,,1220,119,10,10,https://www.boredapi.com,446,0,298
1723283072942,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072550,448,HTTP Request,200,OK,Thread Group 1-1,text,false,,1220,119,10,10,https://www.boredapi.com,448,0,300
1723283072998,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072617,455,HTTP Request,200,OK,Thread Group 1-4,text,false,,1220,119,10,10,https://www.boredapi.com,455,0,302
1723283073072,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072621,461,HTTP Request,200,OK,Thread Group 1-10,text,false,,1220,119,10,10,https://www.boredapi.com,461,0,310
1723283073083,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072636,459,HTTP Request,200,OK,Thread Group 1-6,text,false,,1220,119,10,10,https://www.boredapi.com,459,0,306
1723283073095,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072658,456,HTTP Request,200,OK,Thread Group 1-5,text,false,,1220,119,10,10,https://www.boredapi.com,455,0,303
1723283073114,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072679,448,HTTP Request,200,OK,Thread Group 1-7,text,false,,1220,119,10,10,https://www.boredapi.com,448,0,300
1723283073127,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072850,477,HTTP Request,200,OK,Thread Group 1-9,text,false,,1220,119,10,10,https://www.boredapi.com,477,0,320
1723283073327,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072942,449,HTTP Request,200,OK,Thread Group 1-3,text,false,,1220,119,10,10,https://www.boredapi.com,449,0,301
1723283073391,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072924,477,HTTP Request,200,OK,Thread Group 1-2,text,false,,1220,119,10,10,https://www.boredapi.com,477,0,319
1723283073401,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072924,485,HTTP Request,200,OK,Thread Group 1-8,text,false,,1220,119,10,10,https://www.boredapi.com,485,0,322
1723283073409,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283072998,492,HTTP Request,200,OK,Thread Group 1-1,text,false,,1220,119,10,10,https://www.boredapi.com,492,0,329
1723283073490,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073083,461,HTTP Request,200,OK,Thread Group 1-10,text,false,,1220,119,10,10,https://www.boredapi.com,461,0,308
1723283073072,472,HTTP Request,200,OK,Thread Group 1-4,text,false,,1220,119,10,10,https://www.boredapi.com,472,0,316
1723283073545,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073545,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073095,454,HTTP Request,200,OK,Thread Group 1-6,text,false,,1220,119,10,10,https://www.boredapi.com,454,0,304
1723283073549,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073115,463,HTTP Request,200,OK,Thread Group 1-5,text,false,,1220,119,10,10,https://www.boredapi.com,463,0,310
1723283073578,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073128,451,HTTP Request,200,OK,Thread Group 1-7,text,false,,1220,119,10,10,https://www.boredapi.com,450,0,303
1723283073579,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073328,461,HTTP Request,200,OK,Thread Group 1-9,text,false,,1220,119,10,10,https://www.boredapi.com,460,0,308
1723283073789,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073391,451,HTTP Request,200,OK,Thread Group 1-3,text,false,,1220,119,10,10,https://www.boredapi.com,451,0,300
1723283073842,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073401,442,HTTP Request,200,OK,Thread Group 1-2,text,false,,1220,119,10,10,https://www.boredapi.com,442,0,295
1723283073844,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073409,473,HTTP Request,200,OK,Thread Group 1-8,text,false,,1220,119,10,10,https://www.boredapi.com,473,0,315
1723283073883,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073491,473,HTTP Request,200,OK,Thread Group 1-1,text,false,,1220,119,10,10,https://www.boredapi.com,473,0,316
1723283073964,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073545,445,HTTP Request,200,OK,Thread Group 1-10,text,false,,1220,119,10,10,https://www.boredapi.com,445,0,297
1723283073990,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073545,446,HTTP Request,200,OK,Thread Group 1-4,text,false,,1220,119,10,10,https://www.boredapi.com,446,0,299
1723283073992,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073549,454,HTTP Request,200,OK,Thread Group 1-6,text,false,,1220,119,10,10,https://www.boredapi.com,454,0,300
1723283074003,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073579,445,HTTP Request,200,OK,Thread Group 1-7,text,false,,1220,119,10,10,https://www.boredapi.com,445,0,297
1723283074024,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073579,452,HTTP Request,200,OK,Thread Group 1-5,text,false,,1220,119,10,10,https://www.boredapi.com,452,0,301
1723283074031,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073790,452,HTTP Request,200,OK,Thread Group 1-9,text,false,,1220,119,10,10,https://www.boredapi.com,452,0,303
1723283074242,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073843,454,HTTP Request,200,OK,Thread Group 1-3,text,false,,1220,119,10,10,https://www.boredapi.com,454,0,304
1723283074297,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073844,455,HTTP Request,200,OK,Thread Group 1-2,text,false,,1220,119,10,10,https://www.boredapi.com,455,0,304
1723283074299,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073883,450,HTTP Request,200,OK,Thread Group 1-8,text,false,,1220,119,10,10,https://www.boredapi.com,450,0,299
1723283074333,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073964,455,HTTP Request,200,OK,Thread Group 1-1,text,false,,1220,119,10,10,https://www.boredapi.com,452,0,304
1723283074419,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283074003,451,HTTP Request,200,OK,Thread Group 1-6,text,false,,1220,119,10,10,https://www.boredapi.com,451,0,302
1723283074454,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-6,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073991,468,HTTP Request,200,OK,Thread Group 1-10,text,false,,1220,119,10,10,https://www.boredapi.com,468,0,313
1723283074459,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-10,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283073992,481,HTTP Request,200,OK,Thread Group 1-4,text,false,,1220,119,10,10,https://www.boredapi.com,481,0,319
1723283074473,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-4,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283074024,484,HTTP Request,200,OK,Thread Group 1-7,text,false,,1220,119,10,10,https://www.boredapi.com,484,0,323
1723283074508,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-7,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283074031,478,HTTP Request,200,OK,Thread Group 1-5,text,false,,1220,119,10,10,https://www.boredapi.com,478,0,321
1723283074509,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-5,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283074243,471,HTTP Request,200,OK,Thread Group 1-9,text,false,,1220,119,10,10,https://www.boredapi.com,471,0,314
1723283074714,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-9,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283074297,442,HTTP Request,200,OK,Thread Group 1-3,text,false,,1224,119,10,10,https://www.boredapi.com,441,0,295
1723283074739,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-3,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283074299,470,HTTP Request,200,OK,Thread Group 1-2,text,false,,1224,119,10,10,https://www.boredapi.com,470,0,312
1723283074769,1,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-2,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283074334,467,HTTP Request,200,OK,Thread Group 1-8,text,false,,1224,119,10,10,https://www.boredapi.com,467,0,311
1723283074801,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-8,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283074420,450,HTTP Request,200,OK,Thread Group 1-1,text,false,,1224,119,10,10,https://www.boredapi.com,450,0,300
1723283074870,0,HTTP Request,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.boredapi.com:443 failed to respond,Thread Group 1-1,text,false,,2097,0,10,10,https://www.boredapi.com,0,0,0
1723283074460,451,HTTP Request,200,OK,Thread Group 1-10,text,false,,1224,119,10,10,https://www.boredapi.com,451,0,302
